706202,JZR746,Kuwait,1750018387,1750018387,47.9452,28.8206,1943.1,False,140.12,25.91,-7.48,,2011.68,,False,0,2025-06-15 20:13:07
706214,JZR86,Kuwait,1750018387,1750018387,48.0476,29.0783,990.6,False,84.69,334.84,-4.23,,937.26,,False,0,2025-06-15 20:13:07
50840d,MSC3606,Ukraine,1750018360,1750018361,30.4213,36.5239,11277.6,False,239.71,145.93,0.0,,11734.8,5604,False,0,2025-06-15 20:12:40
508429,HYM7502,Ukraine,1750018387,1750018387,32.097,29.6283,10972.8,False,226.19,307.89,0.0,,11673.84,7332,False,0,2025-06-15 20:13:07
5082ef,UTN9126,Ukraine,1750018387,1750018387,31.3961,31.3841,9753.6,False,245.95,350.85,0.0,,10332.72,6161,False,0,2025-06-15 20:13:07
06a2f7,QTR60U,Qatar,1750018387,1750018387,31.8785,32.848,11269.98,False,258.63,141.06,0.0,,11887.2,7403,False,0,2025-06-15 20:13:07
06a2f4,QTR6X,Qatar,1750018387,1750018387,26.4632,37.7453,11879.58,False,254.95,139.17,-0.33,,12374.88,7660,False,0,2025-06-15 20:13:07
06a2eb,QTR73B,Qatar,1750018387,1750018388,34.2166,28.5369,11887.2,False,244.68,161.87,-0.33,,12664.44,1654,False,0,2025-06-15 20:13:07
4ba9aa,THY2TU,Turkey,1750018381,1750018381,30.6538,36.6575,2209.8,False,114.47,183.87,-7.8,,2354.58,5127,False,0,2025-06-15 20:13:01
4ba8da,TKJ5650,Turkey,1750018387,1750018387,30.3893,38.1385,11277.6,False,257.46,125.98,0.33,,11711.94,5176,False,0,2025-06-15 20:13:07
4ba8f3,TKJ2HE,Turkey,1750018387,1750018387,29.8624,39.6352,9235.44,False,258.04,156.5,5.2,,9532.62,,False,0,2025-06-15 20:13:07
407fc7,EZY13QM,United Kingdom,1750018266,1750018266,28.3052,33.7473,10965.18,False,225.48,334.02,-0.33,,11490.96,3370,False,0,2025-06-15 20:11:06
406d6f,TOM7TL,United Kingdom,1750018387,1750018387,33.1294,35.0171,3086.1,False,188.57,109.28,-5.53,,3253.74,5203,False,0,2025-06-15 20:13:07
4ba99a,THY7QA,Turkey,1750018384,1750018384,33.5538,35.136,289.56,False,62.29,292.33,-2.93,,281.94,2376,False,0,2025-06-15 20:13:04
407ff4,WUK9AE,United Kingdom,1750018386,1750018387,30.083,39.8415,10972.8,False,204.35,337.5,0.0,,11338.56,,False,0,2025-06-15 20:13:06
406caa,EXS232A,United Kingdom,1750018387,1750018387,28.3365,37.5821,10972.8,False,209.97,305.33,0.0,,11430.0,,False,0,2025-06-15 20:13:07
49d232,TVS78S,Czech Republic,1750018235,1750018384,34.1255,34.9828,4792.98,False,206.32,11.51,12.35,,4998.72,,False,0,2025-06-15 20:10:35
468e45,SEH7LC,Greece,1750018387,1750018387,31.2172,35.5364,11887.2,False,260.31,107.72,-2.28,,12412.98,7433,False,0,2025-06-15 20:13:07
407e7b,TOM7KW,United Kingdom,1750018387,1750018387,26.2721,37.834,11277.6,False,244.13,133.89,0.33,,11765.28,2213,False,0,2025-06-15 20:13:07
7448a4,RJA404,Jordan,1750017583,1750018387,34.2328,33.0286,10058.4,False,0.0,0.0,12.35,,4411.98,5616,False,0,2025-06-15 19:59:43
7448a1,RJA152,Jordan,1750017544,1750018343,34.5288,33.2341,10363.2,False,80.23,165.52,0.0,,11955.78,1650,False,0,2025-06-15 19:59:04
407e4e,EXS23WV,United Kingdom,1750018387,1750018388,29.0434,36.0904,10965.18,False,211.98,287.95,0.33,,11422.38,,False,0,2025-06-15 20:13:07
